ID_DISTRITO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,ID_MUNICIPIO,MUNICIPIO,DIST_LOC,LISTA_NOMINAL,PAN,PRI,PRD,PT,PVEM,PNA,MORENA,ES,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_NA_ES,PRI_PVEM,PRI_NA,PRI_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,TERESA_CASTELL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS,FECHA,HORA_LLAMADA,HORA_CAPTURA,ORIGEN_CAPTURA,CAE,CLAVE_AUT
25,5965,B,1,0,1,32,"CHIMALHUACAN",31,630,10,46,55,4,11,2,88,2,1,0,1,0,1,0,0,0,0,0,0,7,1,6,235,2017-06-04,20:52:30.128,20:55:33.204,cap-32,25-79,5018
16,1373,C,1,0,1,34,"ECATEPEC DE MORELOS",37,688,28,91,43,5,9,3,115,3,1,0,0,0,2,1,0,0,0,0,0,6,0,13,320,2017-06-04,20:53:21.791,20:55:29.905,cap-14,16-35,7108
3,4091,C,2,0,2,124,"SAN JOSE DEL RINCON",13,634,80,201,30,2,4,2,46,5,4,2,0,0,3,1,1,0,0,0,0,5,0,15,401,2017-06-04,20:52:54.791,20:55:27.414,cap-95,3-62,8253
16,1370,C,5,0,1,34,"ECATEPEC DE MORELOS",37,633,23,110,40,3,5,6,94,1,0,0,0,0,0,0,0,0,0,0,0,13,1,11,307,2017-06-04,20:53:30.509,20:55:26.206,cap-18,16-24,9359
29,3357,C,1,0,1,60,"NEZAHUALCOYOTL",25,738,12,70,171,2,1,0,82,2,1,1,0,0,0,0,0,0,0,0,0,3,0,7,352,2017-06-04,20:53:24.005,20:55:15.219,cap-29,29-46,8990
32,915,C,2,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,733,12,65,95,2,1,1,112,9,0,0,0,0,0,1,0,0,0,0,0,7,0,12,317,2017-06-04,20:51:34.645,20:55:07.447,cap-57,32-12,5987
10,5992,C,1,0,1,34,"ECATEPEC DE MORELOS",21,612,25,97,57,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,307,2017-06-04,20:52:41.177,20:54:56.126,cap-48,10-1,6313
36,4151,B,1,0,2,79,"SANTO TOMAS",10,662,31,154,85,1,1,6,151,2,0,1,0,0,0,0,0,0,0,0,0,7,0,6,445,2017-06-04,20:52:57.677,20:54:46.455,cap-82,36-29,1454
12,2088,C,4,0,1,40,"IXTAPALUCA",40,731,9,117,34,3,2,3,95,4,0,1,0,1,4,0,1,0,0,0,0,4,0,8,286,2017-06-04,20:52:49.245,20:54:32.944,cap-24,12-80,8145
16,4805,B,1,0,1,105,"TLALNEPANTLA DE BAZ",37,679,45,70,15,5,3,2,87,2,1,0,0,0,0,0,0,0,0,0,0,5,2,8,245,2017-06-04,20:52:31.753,20:54:31.561,cap-16,16-78,9904
19,5075,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,407,34,46,22,1,0,4,83,0,0,0,0,0,1,0,0,0,0,0,0,10,1,3,205,2017-06-04,20:51:33.127,20:54:19.891,cap-47,19-50,6766
34,5334,C,2,0,1,107,"TOLUCA",36,653,63,101,99,10,1,2,120,3,1,0,0,0,1,1,0,0,0,0,0,18,0,8,428,2017-06-04,20:52:06.313,20:54:14.942,cap-20,34-71,4880
28,4213,C,5,0,2,82,"TECAMAC",33,721,41,144,42,4,0,6,140,2,4,0,0,0,3,1,0,0,0,0,0,15,0,14,416,2017-06-04,20:52:08.889,20:54:09.236,cap-62,28-69,2244
1,2558,C,1,0,2,57,"MORELOS",14,624,48,182,20,12,9,6,52,3,2,1,0,1,2,0,0,0,0,0,0,3,0,17,358,2017-06-04,20:51:11.146,20:54:03.130,cap-35,1-78,3652
10,1750,B,1,0,1,34,"ECATEPEC DE MORELOS",6,552,24,79,48,5,1,4,102,3,0,0,0,0,2,0,0,0,0,0,0,10,0,12,290,2017-06-04,20:51:16.373,20:54:02.214,cap-55,10-86,9603
39,3981,C,1,0,1,71,"LA PAZ",31,625,13,138,79,2,2,4,58,2,0,0,0,0,2,0,0,0,0,0,0,2,0,12,314,2017-06-04,20:51:37.249,20:53:57.474,cap-102,39-28,1572
33,652,C,1,0,2,22,"COCOTITLAN",1,622,18,82,89,1,3,1,186,5,1,0,1,0,1,0,0,0,0,0,0,5,0,4,397,2017-06-04,21:06:29.758,20:53:57.007,cap-65,33-53,1791
32,2083,B,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,750,18,62,101,4,2,1,134,2,0,0,0,0,3,0,0,0,0,0,0,1,0,7,335,2017-06-04,20:51:35.111,20:53:47.553,cap-13,32-1,9405
5,4525,C,1,0,1,93,"TEOTIHUACAN",39,640,27,95,38,4,1,2,133,1,0,0,0,0,0,0,0,0,0,0,0,9,1,5,316,2017-06-04,20:51:48.921,20:53:41.213,cap-107,5-77,4795
37,5569,C,1,0,1,110,"TULTITLAN",19,533,18,75,45,6,0,1,101,3,0,0,0,0,0,2,0,0,0,0,0,11,0,11,273,2017-06-04,20:51:06.961,20:53:34.866,cap-63,37-61,2277
38,5974,B,1,0,1,32,"CHIMALHUACAN",5,599,11,82,79,7,1,0,46,1,1,1,0,1,2,0,0,0,0,0,0,4,0,10,246,2017-06-04,20:50:28.226,20:53:25.186,cap-9,38-27,5493
1,1087,C,2,0,2,27,"CHAPA DE MOTA",14,649,116,112,20,5,6,0,82,1,0,1,0,0,4,0,0,0,0,0,0,4,0,12,363,2017-06-04,20:51:20.063,20:53:18.564,cap-72,1-33,3645
16,1355,B,1,0,1,34,"ECATEPEC DE MORELOS",21,636,25,81,50,3,6,6,92,0,0,0,0,0,1,0,0,0,0,0,0,8,0,10,282,2017-06-04,20:50:44.765,20:53:17.406,cap-64,16-1,7635
27,2522,B,1,0,1,55,"METEPEC",35,628,40,128,105,12,8,2,115,1,1,0,0,0,2,1,0,0,0,0,0,7,1,2,425,2017-06-04,20:50:47.826,20:52:49.592,cap-87,27-58,3837
27,4135,C,3,0,1,77,"SAN MATEO ATENCO",35,680,59,125,90,8,3,3,92,2,1,0,0,0,0,0,0,0,0,0,0,18,0,11,412,2017-06-04,20:50:28.861,20:52:46.077,cap-101,27-80,8531
2,663,C,1,0,2,23,"COYOTEPEC",12,680,34,90,24,2,9,3,109,6,2,0,1,0,0,0,0,0,0,0,0,8,0,9,297,2017-06-04,20:49:52.042,20:52:30.766,cap-25,2-10,7939
11,1920,C,1,0,1,34,"ECATEPEC DE MORELOS",8,712,56,90,75,1,4,11,149,2,0,0,0,1,1,0,0,0,0,0,0,16,1,7,414,2017-06-04,20:48:42.423,20:52:12.440,cap-53,11-63,3169
39,6380,C,1,0,1,30,"CHICOLOAPAN",5,553,9,79,64,2,4,1,73,5,0,0,0,0,1,0,0,0,0,0,0,4,0,9,251,2017-06-04,20:49:46.916,20:51:59.470,cap-28,39-67,9102
7,902,B,1,0,1,25,"CUAUTITLAN IZCALLI",26,619,23,72,25,0,3,2,122,1,0,0,0,0,0,2,0,0,0,0,0,9,0,6,265,2017-06-04,20:49:48.901,20:51:54.064,cap-21,7-89,8971
20,3236,B,1,0,1,60,"NEZAHUALCOYOTL",24,504,5,26,139,2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,214,2017-06-04,20:49:53.680,20:51:51.415,cap-50,20-52,6392
16,4805,C,3,0,1,105,"TLALNEPANTLA DE BAZ",37,678,51,97,23,8,3,2,104,1,1,0,0,0,0,0,0,0,0,0,0,5,0,9,304,2017-06-04,20:52:31.753,20:51:41.885,cap-16,16-78,9904
12,6120,C,1,0,1,40,"IXTAPALUCA",28,429,12,50,51,0,1,6,62,0,0,2,0,0,0,0,0,0,0,0,0,7,0,9,200,2017-06-04,20:48:59.988,20:51:37.770,cap-88,12-13,4132
12,1049,C,3,0,1,26,"CHALCO",1,665,38,109,34,7,2,5,80,3,2,0,0,0,5,2,0,0,0,0,0,5,0,13,305,2017-06-04,20:49:08.671,20:51:33.922,cap-90,12-34,7683
38,1181,C,2,0,1,32,"CHIMALHUACAN",3,617,100,88,78,5,1,5,69,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,358,2017-06-04,20:48:52.859,20:51:32.439,cap-114,38-7,1579
5,246,B,1,0,2,11,"ATENCO",23,636,9,98,37,0,4,5,140,3,0,1,0,0,0,0,0,0,0,0,0,6,0,11,314,2017-06-04,20:47:43.275,20:51:31.339,cap-41,5-25,2423
18,2308,E,1,0,2,47,"JILOTZINGO",17,441,30,79,26,3,20,5,41,1,1,0,0,0,0,0,0,0,0,0,0,4,1,9,220,2017-06-04,20:48:25.064,20:51:26.666,cap-115,18-55,6863
9,4079,E,1,0,2,75,"SAN FELIPE DEL PROGRESO",15,577,79,137,9,6,1,3,36,3,0,0,1,0,9,1,0,0,0,0,0,2,0,20,307,2017-06-04,20:48:17.256,20:51:15.170,cap-52,9-70,4473
7,730,C,1,0,1,25,"CUAUTITLAN IZCALLI",43,675,47,35,30,7,15,2,150,2,0,1,0,0,0,0,0,0,0,0,0,8,1,1,299,2017-06-04,20:49:12.698,20:51:04.216,cap-83,7-20,5630
15,5110,C,2,0,1,105,"TLALNEPANTLA DE BAZ",26,743,40,99,36,6,4,1,126,4,2,1,0,0,1,0,0,0,0,0,0,7,1,18,346,2017-06-04,20:49:00.811,20:50:59.593,cap-68,15-39,4968
18,2422,B,1,0,2,52,"LERMA",4,543,39,179,34,3,3,2,94,0,0,1,0,0,3,2,0,0,0,0,0,9,0,2,371,2017-06-04,20:48:51.066,20:50:58.177,cap-73,18-79,3063
12,2088,B,1,0,1,40,"IXTAPALUCA",40,731,12,119,29,1,6,2,97,0,4,0,0,0,0,0,0,0,0,0,0,8,0,6,284,2017-06-04,20:52:49.245,20:50:56.319,cap-104,12-80,8145
26,5358,C,2,0,2,107,"TOLUCA",34,613,114,152,22,5,4,1,45,1,1,1,0,0,5,0,0,0,0,0,0,16,0,12,379,2017-06-04,20:49:01.958,20:50:53.895,cap-34,26-3,9559
17,1700,C,3,0,1,34,"ECATEPEC DE MORELOS",42,630,26,68,47,4,1,4,108,0,1,1,0,0,0,0,0,0,0,0,0,7,0,12,279,2017-06-04,20:48:53.993,20:50:52.628,cap-103,17-19,2668
39,4003,C,4,0,1,71,"LA PAZ",31,639,19,102,65,2,7,6,89,2,0,1,2,0,3,0,0,0,0,0,0,4,0,11,313,2017-06-04,20:47:03.646,20:50:17.609,cap-118,39-7,1696
23,164,C,1,0,2,7,"AMANALCO",10,663,48,184,37,9,1,5,125,9,1,1,0,0,3,0,0,0,0,0,0,10,0,24,457,2017-06-04,20:47:51.017,20:50:08.554,cap-74,23-36,3821
9,4072,C,4,0,2,75,"SAN FELIPE DEL PROGRESO",15,683,29,195,27,5,12,2,99,7,2,0,0,2,7,3,1,0,0,0,0,3,1,23,418,2017-06-04,20:47:40.940,20:50:04.681,cap-105,9-52,5827
28,4243,C,1,0,1,82,"TECAMAC",33,722,59,109,55,1,4,5,207,1,0,1,0,0,2,0,0,0,0,0,0,11,2,11,468,2017-06-04,20:47:14.438,20:49:53.560,cap-91,28-75,2725
27,2509,B,1,0,1,55,"METEPEC",35,580,43,112,109,28,3,2,84,0,5,0,0,0,1,1,0,0,0,0,0,13,0,9,410,2017-06-04,20:47:30.761,20:49:50.519,cap-30,27-43,5383
16,1355,C,4,0,1,34,"ECATEPEC DE MORELOS",21,635,19,91,40,1,6,2,97,2,1,1,0,0,3,0,0,0,0,0,0,4,1,11,279,2017-06-04,20:50:44.765,20:49:50.053,cap-64,16-1,7635
30,3635,B,1,0,1,60,"NEZAHUALCOYOTL",41,583,7,56,104,1,2,1,71,1,0,1,0,0,1,0,0,0,0,0,0,2,0,8,255,2017-06-04,20:47:47.986,20:49:49.087,cap-1,30-23,6835
27,4135,B,1,0,1,77,"SAN MATEO ATENCO",35,680,80,118,85,12,6,2,84,1,1,0,1,0,2,0,1,0,0,0,0,11,2,8,414,2017-06-04,20:50:28.861,20:49:34.267,cap-101,27-80,8531
13,1650,B,1,0,1,34,"ECATEPEC DE MORELOS",22,502,9,58,46,1,2,6,102,1,0,0,0,0,1,0,0,0,0,0,0,4,0,10,240,2017-06-04,20:46:46.680,20:49:31.210,cap-89,13-31,1317
31,3527,B,1,0,1,60,"NEZAHUALCOYOTL",41,718,13,80,176,1,3,4,54,2,1,1,1,0,1,0,0,0,0,0,0,2,0,5,344,2017-06-04,20:46:40.472,20:49:30.768,cap-94,31-11,5971
9,4427,B,1,0,2,88,"TEMOAYA",45,736,64,77,82,6,4,5,107,1,1,1,0,1,2,1,0,0,0,0,0,10,1,17,380,2017-06-04,20:46:21.601,20:49:17.148,cap-58,9-45,3793
25,1266,C,3,0,1,32,"CHIMALHUACAN",31,631,13,68,111,4,4,1,59,2,0,0,0,0,0,0,0,0,0,0,0,11,1,9,283,2017-06-04,20:47:18.814,20:49:16.549,cap-102,25-70,9554
18,1996,C,2,0,2,38,"HUIXQUILUCAN",17,667,108,196,35,3,3,5,99,0,2,5,0,1,2,1,0,0,0,0,0,9,0,8,477,2017-06-04,20:46:20.842,20:49:14.166,cap-77,18-4,4563
9,4026,B,1,0,2,75,"SAN FELIPE DEL PROGRESO",15,640,46,156,39,4,2,3,136,1,1,1,0,0,3,1,0,0,0,0,0,11,0,1,405,2017-06-04,20:45:39.998,20:49:09.668,cap-18,9-47,5163
23,1292,C,2,0,2,33,"DONATO GUERRA",10,527,12,215,100,1,2,4,28,0,3,3,1,1,6,0,0,0,0,0,0,5,0,11,392,2017-06-04,20:46:48.138,20:48:55.364,cap-107,23-44,6198
15,4837,C,2,0,1,105,"TLALNEPANTLA DE BAZ",18,523,113,50,45,2,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,315,2017-06-04,20:45:59.127,20:48:41.361,cap-19,15-1,7303
35,4707,C,2,0,2,102,"TIANGUISTENCO",4,537,40,113,76,6,1,1,85,1,0,0,2,0,2,0,0,0,0,1,0,12,0,6,346,2017-06-04,20:45:13.102,20:48:31.090,cap-100,35-72,9591
16,1362,C,2,0,1,34,"ECATEPEC DE MORELOS",37,727,22,102,31,2,8,7,100,1,3,1,0,0,0,1,0,0,0,0,0,4,0,14,296,2017-06-04,20:46:38.506,20:48:29.941,cap-36,16-28,3672
38,1202,C,3,0,1,32,"CHIMALHUACAN",3,648,7,77,84,2,5,2,50,1,1,0,0,0,2,1,0,0,0,0,0,2,0,9,243,2017-06-04,20:45:23.039,20:48:23.860,cap-37,38-2,8526
26,5358,C,1,0,2,107,"TOLUCA",34,613,113,125,45,5,3,5,61,2,2,0,0,0,2,0,0,0,0,0,0,10,0,13,386,2017-06-04,20:49:01.958,20:48:14.847,cap-34,26-3,9559
2,225,C,1,0,2,10,"APAXCO",20,431,19,90,35,1,3,2,63,1,2,0,0,0,2,0,0,0,0,0,0,1,0,4,223,2017-06-04,20:45:31.733,20:48:06.550,cap-43,2-1,6348
24,3012,C,1,0,1,58,"NAUCALPAN DE JUAREZ",30,519,19,97,16,4,4,2,70,1,2,0,0,0,1,0,0,0,0,0,0,5,0,8,229,2017-06-04,20:46:10.374,20:48:01.660,cap-5,24-22,1357
21,2925,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,718,41,64,41,2,3,6,94,5,0,0,0,0,0,0,0,0,0,0,0,7,0,6,269,2017-06-04,20:45:42.252,20:47:58.895,cap-38,21-47,5901
21,2778,C,1,0,1,58,"NAUCALPAN DE JUAREZ",29,578,46,68,25,2,0,1,143,3,0,0,0,0,4,0,0,0,0,0,0,12,0,6,310,2017-06-04,20:45:15.731,20:47:50.956,cap-117,21-17,7431
9,3917,C,1,0,1,68,"OTZOLOTEPEC",45,494,31,72,71,8,6,0,74,0,0,0,0,0,3,0,0,0,0,0,0,6,0,8,279,2017-06-04,20:44:18.436,20:47:46.125,cap-20,9-33,7748
10,1736,B,1,0,1,34,"ECATEPEC DE MORELOS",6,638,16,94,39,4,1,3,117,3,0,1,0,0,2,0,0,0,0,0,0,7,0,14,301,2017-06-04,20:51:16.373,20:47:45.283,cap-12,10-86,9603
7,730,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,675,46,99,44,4,10,4,144,3,1,0,0,0,0,0,0,0,0,0,0,7,1,5,368,2017-06-04,20:49:12.698,20:47:35.762,cap-23,7-20,5630
5,35,C,4,0,1,2,"ACOLMAN",39,635,18,179,58,0,0,2,175,1,5,0,0,0,5,0,0,0,0,0,0,3,0,10,456,2017-06-04,20:45:26.751,20:47:26.682,cap-26,5-2,4849
21,2776,C,2,0,1,58,"NAUCALPAN DE JUAREZ",32,673,41,128,22,2,8,1,116,0,0,0,0,0,3,0,0,0,0,0,0,7,0,10,338,2017-06-04,20:44:35.886,20:47:19.752,cap-40,21-31,8113
19,4906,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,646,90,58,59,1,2,2,129,2,1,0,0,1,0,0,0,0,0,0,0,15,1,5,366,2017-06-04,20:44:02.989,20:47:17.436,cap-69,19-36,9008
15,5016,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,542,41,43,30,2,1,5,89,7,1,0,0,0,1,0,0,0,0,0,0,8,0,12,240,2017-06-04,20:45:03.718,20:47:09.772,cap-14,15-31,3448
8,5652,C,2,0,1,110,"TULTITLAN",11,718,29,81,47,1,3,0,158,0,0,1,0,0,1,0,0,0,0,0,0,4,0,21,346,2017-06-04,20:45:09.144,20:47:06.349,cap-7,8-54,9203
40,5745,C,1,0,2,114,"VILLA GUERRERO",9,519,22,107,93,4,2,7,65,0,1,0,0,0,3,1,1,0,1,0,0,8,0,23,338,2017-06-04,20:44:42.186,20:47:04.216,cap-82,40-46,3854
21,2772,B,1,0,1,58,"NAUCALPAN DE JUAREZ",32,721,33,137,28,5,8,2,82,1,0,1,0,0,3,4,1,0,0,0,0,11,1,14,331,2017-06-04,20:44:05.988,20:46:57.344,cap-62,21-27,5882
19,4905,C,1,0,1,105,"TLALNEPANTLA DE BAZ",26,661,56,69,27,2,1,3,154,3,0,0,0,1,1,1,0,0,0,0,0,21,0,11,350,2017-06-04,20:44:50.307,20:46:38.759,cap-84,19-58,6472
10,1803,B,1,0,1,34,"ECATEPEC DE MORELOS",6,684,26,61,60,3,5,3,123,1,0,0,0,0,0,0,0,0,0,0,0,7,0,16,305,2017-06-04,20:44:38.204,20:46:36.352,cap-96,10-63,6747
23,1298,C,2,0,2,33,"DONATO GUERRA",10,673,10,222,132,2,2,3,13,4,3,4,0,0,2,0,0,0,0,0,0,0,1,8,406,2017-06-04,20:43:33.997,20:46:34.261,cap-55,23-43,8981
9,3903,C,4,0,1,68,"OTZOLOTEPEC",45,722,41,119,83,7,4,1,160,0,0,4,0,1,4,0,0,0,0,0,0,5,0,6,435,2017-06-04,20:44:18.436,20:46:27.364,cap-95,9-33,7748
25,1266,C,2,0,1,32,"CHIMALHUACAN",31,631,3,51,90,3,6,2,66,1,0,0,0,0,1,0,0,0,1,0,0,7,1,6,238,2017-06-04,20:47:18.814,20:46:26.755,cap-102,25-70,9554
39,4001,B,1,0,1,71,"LA PAZ",31,695,16,107,69,2,9,7,122,3,4,1,0,0,3,0,0,0,0,0,0,6,0,10,359,2017-06-04,20:43:59.268,20:46:26.130,cap-32,39-6,4939
39,3953,C,2,0,1,71,"LA PAZ",31,590,11,112,69,1,5,5,73,1,1,0,0,0,3,1,0,0,0,0,0,7,0,7,296,2017-06-04,20:51:37.249,20:46:26.081,cap-57,39-28,1572
21,2756,C,1,0,1,58,"NAUCALPAN DE JUAREZ",29,418,107,38,35,3,0,1,57,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2,253,2017-06-04,20:44:14.496,20:46:25.156,cap-48,21-9,2307
21,2921,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,615,23,105,23,5,3,6,81,1,2,0,0,0,4,0,0,0,0,0,0,9,0,0,262,2017-06-04,20:44:02.241,20:46:07.788,cap-29,21-50,1232
23,1292,B,1,0,2,33,"DONATO GUERRA",10,528,13,215,78,5,2,6,36,0,2,0,0,1,4,2,0,0,0,0,0,5,0,14,383,2017-06-04,20:46:48.138,20:46:05.406,cap-107,23-44,6198
39,3945,C,5,0,1,71,"LA PAZ",31,709,17,119,68,0,5,4,103,3,0,0,0,0,2,1,1,0,0,0,0,6,0,12,341,2017-06-04,20:43:10.288,20:45:55.993,cap-51,39-40,5532
40,4482,C,4,0,2,91,"TENANGO DEL VALLE",7,601,44,73,86,10,2,3,106,2,0,2,0,0,1,0,0,0,0,0,0,13,0,13,355,2017-06-04,20:42:50.649,20:45:49.804,cap-56,40-14,8448
20,3226,C,1,0,1,60,"NEZAHUALCOYOTL",24,626,6,60,109,4,5,7,75,2,0,0,0,0,3,0,0,0,0,0,0,7,0,18,296,2017-06-04,20:41:22.927,20:45:40.341,cap-50,20-46,8208
19,4930,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,523,31,56,28,1,3,1,86,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,218,2017-06-04,20:43:30.455,20:45:35.851,cap-35,19-66,8668
16,1363,C,3,0,1,34,"ECATEPEC DE MORELOS",37,700,39,93,39,1,5,2,97,0,2,1,0,1,4,1,0,0,0,0,0,2,0,13,300,2017-06-04,20:43:37.788,20:45:30.461,cap-54,16-30,3872
2,1956,C,8,0,2,36,"HUEHUETOCA",20,736,30,64,8,3,5,1,58,3,0,1,0,0,0,0,0,0,0,0,0,5,0,6,184,2017-06-04,20:43:18.831,20:45:29.945,cap-47,2-17,5338
28,5884,C,4,0,1,121,"ZUMPANGO",20,675,36,118,42,4,5,4,134,2,3,1,0,0,0,0,0,0,0,0,0,8,0,10,367,2017-06-04,20:43:03.265,20:45:07.319,cap-28,28-43,4097
36,177,B,1,0,2,8,"AMATEPEC",9,117,0,29,27,1,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,79,2017-06-04,20:42:19.555,20:44:55.148,cap-87,36-15,3251
25,1225,C,1,0,1,32,"CHIMALHUACAN",3,681,22,70,91,3,2,7,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,297,2017-06-04,21:04:48.569,20:44:42.962,cap-114,25-37,9386
39,5944,C,1,0,2,71,"LA PAZ",31,626,8,107,59,3,6,3,64,0,4,0,0,1,6,0,0,0,0,0,0,2,0,21,284,2017-06-04,20:39:34.292,20:44:32.923,cap-39,39-51,5993
6,524,C,7,0,1,20,"COACALCO DE BERRIOZABAL",38,725,40,81,67,1,2,7,147,2,0,0,0,0,1,1,0,0,0,0,0,14,2,9,374,2017-06-04,20:41:23.380,20:44:28.875,cap-106,6-38,2097
1,21,B,1,0,2,1,"ACAMBAY DE RUIZ CASTAÑEDA",14,454,35,79,15,9,12,10,95,3,1,2,0,0,2,0,0,0,0,0,0,5,0,8,276,2017-06-04,20:41:49.111,20:44:26.892,cap-9,1-8,3128
20,3264,C,1,0,1,60,"NEZAHUALCOYOTL",24,615,5,43,223,1,5,2,56,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,342,2017-06-04,20:57:23.049,20:44:25.751,cap-21,20-62,7281
15,4836,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,507,82,42,34,3,0,0,99,3,0,0,0,0,0,0,0,0,0,0,0,14,3,8,288,2017-06-04,20:45:59.127,20:44:25.401,cap-19,15-1,7303
8,5525,C,1,0,1,110,"TULTITLAN",11,642,36,99,38,3,0,2,142,3,2,0,0,0,0,0,0,0,0,0,0,9,3,11,348,2017-06-04,20:41:59.895,20:44:23.418,cap-25,8-30,5205
7,754,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,675,55,82,41,2,5,2,199,3,0,0,0,0,2,0,0,0,0,0,0,13,0,11,415,2017-06-04,20:41:29.602,20:43:46.357,cap-16,7-32,6538
35,4714,C,1,0,2,102,"TIANGUISTENCO",4,514,28,71,60,6,3,2,95,0,0,0,0,0,1,0,0,0,1,0,0,8,0,4,279,2017-06-04,20:53:22.612,20:43:41.268,cap-66,35-77,2163
32,947,C,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,648,8,60,98,3,2,1,97,4,1,0,0,1,0,0,0,0,0,0,0,2,0,13,290,2017-06-04,20:40:27.081,20:43:40.934,cap-105,32-28,8097
20,3234,C,2,0,1,60,"NEZAHUALCOYOTL",24,682,3,61,179,1,0,1,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,329,2017-06-04,20:41:15.173,20:43:36.594,cap-4,20-51,7800
19,5050,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,428,60,52,22,4,1,2,79,3,0,0,0,0,0,0,0,0,0,0,0,6,0,12,241,2017-06-04,20:41:03.735,20:43:24.874,cap-88,19-45,1832
30,3573,C,1,0,1,60,"NEZAHUALCOYOTL",41,552,5,45,108,2,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,240,2017-06-04,20:40:01.131,20:43:20.918,cap-41,30-14,7045
5,234,C,1,0,1,11,"ATENCO",23,697,19,119,24,4,1,3,255,2,0,0,0,0,1,0,0,0,0,0,0,2,0,9,439,2017-06-04,20:40:09.359,20:43:19.802,cap-94,5-23,4371
14,273,B,1,0,1,13,"ATIZAPAN DE ZARAGOZA",16,706,54,91,20,3,5,3,76,3,2,0,0,0,0,1,0,0,0,0,0,8,0,8,274,2017-06-04,20:40:27.295,20:43:10.214,cap-101,14-27,7608
7,744,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,549,51,86,29,3,5,4,160,2,1,0,0,1,1,0,0,0,0,0,0,5,1,7,356,2017-06-04,20:40:47.984,20:43:03.617,cap-104,7-34,6672
19,4906,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,646,76,55,64,3,1,3,152,1,0,0,0,0,0,0,0,0,0,0,0,12,2,8,377,2017-06-04,20:44:02.989,20:43:03.408,cap-69,19-36,9008
19,4878,C,1,0,1,105,"TLALNEPANTLA DE BAZ",26,620,18,105,23,2,8,6,119,1,2,1,0,0,2,0,0,0,0,0,0,9,0,8,304,2017-06-04,20:39:46.999,20:43:02.792,cap-36,19-56,9808
6,565,B,1,0,1,20,"COACALCO DE BERRIOZABAL",38,415,40,63,41,0,8,3,111,0,1,0,0,0,1,0,0,0,0,0,0,6,0,6,280,2017-06-04,20:39:32.622,20:42:54.487,cap-118,6-67,2969
38,4679,C,1,0,2,100,"TEXCOCO",23,687,12,123,57,2,1,3,171,3,0,1,0,0,1,0,0,0,0,0,0,5,0,8,387,2017-06-04,20:40:44.883,20:42:49.864,cap-115,38-38,6565
21,2914,C,2,0,1,58,"NAUCALPAN DE JUAREZ",32,664,37,86,27,3,1,1,114,3,0,0,0,0,0,0,0,0,0,0,0,9,0,12,293,2017-06-04,20:40:39.056,20:42:46.232,cap-116,21-45,4666
26,5389,C,1,0,1,107,"TOLUCA",2,717,46,166,47,2,4,4,78,3,0,2,1,0,2,1,2,0,0,0,0,8,0,20,386,2017-06-04,20:39:49.720,20:42:44.474,cap-64,26-23,7935
15,412,B,1,0,1,13,"ATIZAPAN DE ZARAGOZA",29,623,149,63,49,2,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,349,2017-06-04,20:39:42.286,20:42:20.717,cap-34,15-49,2586
3,2353,B,1,0,2,49,"JOCOTITLAN",13,643,58,140,45,5,3,3,175,5,1,0,0,0,1,2,0,0,1,0,0,8,0,7,454,2017-06-04,20:39:24.947,20:42:20.400,cap-77,3-26,5409
8,5550,C,1,0,1,110,"TULTITLAN",11,749,26,69,35,3,4,6,151,2,0,1,0,1,1,0,0,0,0,0,0,8,1,459,767,2017-06-04,20:37:10.500,20:42:15.361,cap-75,8-43,2530
